# format_version=1
# table_id=chromosphere2026_gamma1_hydrogen_v1
# material=pure_H
# excitation=0
# fermi_gas=0
# coulomb_correction=0
# ground_stat_weight=1
# saha_prefactor=coefficient_one
# axis_1=log10_T_K
# axis_2=log10_nH_m-3
# value=Gamma1
# nT=501
# nN=57
# k_b_J_K=1.380649e-23
# m_e_kg=9.1093837015e-31
# m_H_kg=1.6726219e-27
# h_J_s=6.62607015e-34
# chi_H_J=2.179872361e-18
# generator=util/eos/tabulate_gamma.f90
# generation_date=2026-07-19
# source_revision=crash_gamma_eos_stage0_2_v1
   5.770554389246674E+00   1.200000000000000E+01   1.666666666666667E+00
   5.779544089290034E+00   1.200000000000000E+01   1.666666666666667E+00
   5.788533789333393E+00   1.200000000000000E+01   1.666666666666667E+00
   5.797523489376754E+00   1.200000000000000E+01   1.666666666666667E+00
   5.806513189420114E+00   1.200000000000000E+01   1.666666666666667E+00
   5.815502889463475E+00   1.200000000000000E+01   1.666666666666667E+00
   5.824492589506835E+00   1.200000000000000E+01   1.666666666666667E+00
   5.833482289550195E+00   1.200000000000000E+01   1.666666666666667E+00
   5.842471989593555E+00   1.200000000000000E+01   1.666666666666667E+00
   5.851461689636915E+00   1.200000000000000E+01   1.666666666666667E+00
   5.860451389680275E+00   1.200000000000000E+01   1.666666666666667E+00
   5.869441089723636E+00   1.200000000000000E+01   1.666666666666667E+00
   5.878430789766996E+00   1.200000000000000E+01   1.666666666666667E+00
   5.887420489810355E+00   1.200000000000000E+01   1.666666666666667E+00
   5.896410189853716E+00   1.200000000000000E+01   1.666666666666667E+00
   5.905399889897076E+00   1.200000000000000E+01   1.666666666666667E+00
   5.914389589940437E+00   1.200000000000000E+01   1.666666666666667E+00
   5.923379289983797E+00   1.200000000000000E+01   1.666666666666667E+00
   5.932368990027157E+00   1.200000000000000E+01   1.666666666666667E+00
   5.941358690070517E+00   1.200000000000000E+01   1.666666666666667E+00
   5.950348390113877E+00   1.200000000000000E+01   1.666666666666667E+00
   5.959338090157237E+00   1.200000000000000E+01   1.666666666666667E+00
   5.968327790200598E+00   1.200000000000000E+01   1.666666666666667E+00
   5.977317490243958E+00   1.200000000000000E+01   1.666666666666667E+00
   5.986307190287318E+00   1.200000000000000E+01   1.666666666666667E+00
   5.995296890330678E+00   1.200000000000000E+01   1.666666666666667E+00
   6.004286590374038E+00   1.200000000000000E+01   1.666666666666667E+00
   6.013276290417399E+00   1.200000000000000E+01   1.666666666666667E+00
   6.022265990460759E+00   1.200000000000000E+01   1.666666666666667E+00
   6.031255690504119E+00   1.200000000000000E+01   1.666666666666667E+00
   6.040245390547479E+00   1.200000000000000E+01   1.666666666666667E+00
   6.049235090590839E+00   1.200000000000000E+01   1.666666666666667E+00
   6.058224790634199E+00   1.200000000000000E+01   1.666666666666667E+00
   6.067214490677560E+00   1.200000000000000E+01   1.666666666666667E+00
   6.076204190720920E+00   1.200000000000000E+01   1.666666666666667E+00
   6.085193890764280E+00   1.200000000000000E+01   1.666666666666667E+00
   6.094183590807640E+00   1.200000000000000E+01   1.666666666666667E+00
   6.103173290851000E+00   1.200000000000000E+01   1.666666666666667E+00
   6.112162990894361E+00   1.200000000000000E+01   1.666666666666667E+00
   6.121152690937721E+00   1.200000000000000E+01   1.666666666666667E+00
   6.130142390981081E+00   1.200000000000000E+01   1.666666666666667E+00
   6.139132091024441E+00   1.200000000000000E+01   1.666666666666667E+00
   6.148121791067801E+00   1.200000000000000E+01   1.666666666666667E+00
   6.157111491111161E+00   1.200000000000000E+01   1.666666666666667E+00
   6.166101191154522E+00   1.200000000000000E+01   1.666666666666667E+00
   6.175090891197882E+00   1.200000000000000E+01   1.666666666666667E+00
   6.184080591241242E+00   1.200000000000000E+01   1.666666666666667E+00
   6.193070291284602E+00   1.200000000000000E+01   1.666666666666667E+00
   6.202059991327963E+00   1.200000000000000E+01   1.666666666666667E+00
   6.211049691371323E+00   1.200000000000000E+01   1.666666666666667E+00
   6.220039391414683E+00   1.200000000000000E+01   1.666666666666667E+00
   6.229029091458044E+00   1.200000000000000E+01   1.666666666666667E+00
   6.238018791501403E+00   1.200000000000000E+01   1.666666666666667E+00
   6.247008491544763E+00   1.200000000000000E+01   1.666666666666667E+00
   6.255998191588124E+00   1.200000000000000E+01   1.666666666666667E+00
   6.264987891631484E+00   1.200000000000000E+01   1.666666666666667E+00
   6.273977591674844E+00   1.200000000000000E+01   1.666666666666667E+00
   6.282967291718204E+00   1.200000000000000E+01   1.666666666666667E+00
   6.291956991761564E+00   1.200000000000000E+01   1.666666666666667E+00
   6.300946691804925E+00   1.200000000000000E+01   1.666666666666667E+00
   6.309936391848285E+00   1.200000000000000E+01   1.666666666666667E+00
   6.318926091891645E+00   1.200000000000000E+01   1.666666666666667E+00
   6.327915791935006E+00   1.200000000000000E+01   1.666666666666667E+00
   6.336905491978365E+00   1.200000000000000E+01   1.666666666666667E+00
   6.345895192021726E+00   1.200000000000000E+01   1.666666666666667E+00
   6.354884892065086E+00   1.200000000000000E+01   1.666666666666667E+00
   6.363874592108446E+00   1.200000000000000E+01   1.666666666666667E+00
   6.372864292151806E+00   1.200000000000000E+01   1.666666666666667E+00
   6.381853992195166E+00   1.200000000000000E+01   1.666666666666667E+00
   6.390843692238526E+00   1.200000000000000E+01   1.666666666666667E+00
   6.399833392281887E+00   1.200000000000000E+01   1.666666666666667E+00
   6.408823092325247E+00   1.200000000000000E+01   1.666666666666667E+00
   6.417812792368608E+00   1.200000000000000E+01   1.666666666666667E+00
   6.426802492411968E+00   1.200000000000000E+01   1.666666666666667E+00
   6.435792192455327E+00   1.200000000000000E+01   1.666666666666667E+00
   6.444781892498687E+00   1.200000000000000E+01   1.666666666666667E+00
   6.453771592542048E+00   1.200000000000000E+01   1.666666666666667E+00
   6.462761292585408E+00   1.200000000000000E+01   1.666666666666667E+00
   6.471750992628769E+00   1.200000000000000E+01   1.666666666666667E+00
   6.480740692672128E+00   1.200000000000000E+01   1.666666666666667E+00
   6.489730392715488E+00   1.200000000000000E+01   1.666666666666667E+00
   6.498720092758849E+00   1.200000000000000E+01   1.666666666666667E+00
   6.507709792802209E+00   1.200000000000000E+01   1.666666666666667E+00
   6.516699492845570E+00   1.200000000000000E+01   1.666666666666667E+00
   6.525689192888930E+00   1.200000000000000E+01   1.666666666666667E+00
   6.534678892932289E+00   1.200000000000000E+01   1.666666666666667E+00
   6.543668592975650E+00   1.200000000000000E+01   1.666666666666667E+00
   6.552658293019010E+00   1.200000000000000E+01   1.666666666666667E+00
   6.561647993062370E+00   1.200000000000000E+01   1.666666666666667E+00
   6.570637693105731E+00   1.200000000000000E+01   1.666666666666667E+00
   6.579627393149091E+00   1.200000000000000E+01   1.666666666666667E+00
   6.588617093192450E+00   1.200000000000000E+01   1.666666666666667E+00
   6.597606793235811E+00   1.200000000000000E+01   1.666666666666667E+00
   6.606596493279171E+00   1.200000000000000E+01   1.666666666666667E+00
   6.615586193322532E+00   1.200000000000000E+01   1.666666666666667E+00
   6.624575893365892E+00   1.200000000000000E+01   1.666666666666667E+00
   6.633565593409251E+00   1.200000000000000E+01   1.666666666666667E+00
